positive	AMBIENCE#GENERAL	seating	18:25	short and sweet – seating is great:it's romantic,cozy and private.
positive	FOOD#QUALITY	food	57:61	Went here last night - nice decor, good service, but the food was surprisingly excellent.
positive	SERVICE#GENERAL	service	4:11	The service was friendly and the atmosphere was casual.
negative	SERVICE#GENERAL	Service	0:7	Service was also horrible and the ambience is not that great.
negative	FOOD#PRICES	dinner	15:21	I do not think dinner in Manhattan should cost $400.00 where I am not swept off my feet.
negative	SERVICE#GENERAL	waiter	31:37	Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.
positive	FOOD#STYLE_OPTIONS	toppings	43:51	amazing fresh dogs but best of all endless toppings!!!
positive	FOOD#QUALITY	Thai food	16:25	Average to good Thai food, but terrible delivery.
negative	SERVICE#GENERAL	chef	43:47	Rather than preparing vegetarian dish, the chef presented me with a plate of steamed vegetables (minus sauce, seasoning, or any form or aesthetic presentation).
negative	FOOD#QUALITY	pizza	80:85	Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.
positive	LOCATION#GENERAL	location	4:12	Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.
positive	FOOD#QUALITY	food	44:48	Even though the place is not beautiful, the food speaks for itself.
neutral	FOOD#QUALITY	slice of NYC pizza	17:35	A quintessential slice of NYC pizza.
positive	FOOD#QUALITY	Uni Hand roll	16:29	He served me an Uni Hand roll, which I never had before, and let me tell you...IT WAS HEAVEN!
positive	RESTAURANT#GENERAL	Casa La Femme	14:27	Stepping into Casa La Femme last night was a true experience unlike any other in New York!
positive	RESTAURANT#PRICES	brasserie	191:200	Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.
positive	FOOD#QUALITY	dishes	24:30	I've enjoyed 99% of the dishes we've ordered with the only exceptions being the occasional too-authentic-for-me dish (I'm a daring eater but not THAT daring).
positive	SERVICE#GENERAL	staff	9:14	Friendly staff that actually lets you enjoy your meal and the company you're with.
positive	FOOD#QUALITY	calamari	12:20	Mussles and calamari were superb Saturday evening.
positive	SERVICE#GENERAL	Service	0:7	Service was very good - prompt, attentive and non-intrusive.
positive	FOOD#QUALITY	Seafood Dynamite	4:20	The Seafood Dynamite is also otherworldly.
negative	FOOD#QUALITY	calzones	6:14	Their calzones are horrific, bad, vomit-inducing, YUCK.
negative	FOOD#QUALITY	food	117:121	I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.
positive	FOOD#QUALITY	food	4:8	The food is great and they have a good selecion of wines at reasonable prices.
negative	SERVICE#GENERAL	wait	4:8	The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.
positive	RESTAURANT#GENERAL	restaurant	38:48	I never write on these sites but this restaurant is def worth commending!
positive	SERVICE#GENERAL	People	0:6	People are always friendly.
negative	SERVICE#GENERAL	waitresses	122:132	Very immature bartender, didnt know how to make specific drinks, service was so slowwwww, the food was not fresh or warm, waitresses were busy flirting with men at the bar and werent very attentive to all the customers.
positive	AMBIENCE#GENERAL	vibe	4:8	The vibe is very relaxed and cozy, service was great and the food was excellent!
positive	RESTAURANT#GENERAL	Planet Thai	0:11	Planet Thai is great!
positive	FOOD#STYLE_OPTIONS	Edamame pureed	16:30	I had never had Edamame pureed before but I thought it was innovative and tasty (could've used a bit more salt).
positive	AMBIENCE#GENERAL	decor	9:14	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
negative	FOOD#QUALITY	food	85:89	My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.
positive	AMBIENCE#GENERAL	semi-private boths	51:69	The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.
neutral	FOOD#STYLE_OPTIONS	portions	4:12	The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.
positive	AMBIENCE#GENERAL	decor	12:17	The place's decor and hidden bathrooms made for a good laugh.
positive	FOOD#STYLE_OPTIONS	trimmings	23:32	this place had ALL the trimmings and i mean all.
positive	FOOD#QUALITY	food	50:54	Noodle pudding is exactly the type of service and food I enjoy.
positive	SERVICE#GENERAL	people	26:32	Service was slow, but the people were friendly.
negative	SERVICE#GENERAL	maitre d'	38:47	Took my mom for Mother's Day, and the maitre d' was pretty rude.
positive	AMBIENCE#GENERAL	décor	129:134	Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.
positive	FOOD#STYLE_OPTIONS	cheeseburger	39:51	The chicken pot pie is excpetiona, the cheeseburger huge and delictable, and the service professional wan warm.
positive	SERVICE#GENERAL	staff	134:139	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
positive	AMBIENCE#GENERAL	place	32:37	This is such a lovely, peaceful place to eat outside.
positive	SERVICE#GENERAL	service	4:11	The service was attentive.
positive	FOOD#QUALITY	food	12:16	I found the food, service and value exceptional everytime I have been there.
positive	FOOD#QUALITY	chicken vindaloo	31:47	If you like spicy food get the chicken vindaloo.
negative	FOOD#STYLE_OPTIONS	grilled Mahi Mahi	79:96	Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! 
negative	FOOD#QUALITY	dinner	34:40	I would not expect this for a $55 dinner.
negative	RESTAURANT#PRICES	restaurant	35:45	Can’t believe how an expensive NYC restaurant can be so disrespectful to its clients.
negative	SERVICE#GENERAL	staff	4:9	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.
positive	FOOD#QUALITY	sushimi cucumber roll	4:25	Try sushimi cucumber roll.
neutral	AMBIENCE#GENERAL	atmosphere	4:14	The atmosphere isn't the greatest , but I suppose that's how they keep the prices down .
negative	FOOD#PRICES	food	22:26	Price is high but the food is good, so I would come back again.
positive	RESTAURANT#PRICES	place	5:10	This place is a great bargain.
positive	SERVICE#GENERAL	service	87:94	This was my frist time at Cafe St. Bart's and I must say how delicous the food and the service was.
negative	RESTAURANT#PRICES	restaurant	31:41	I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.
negative	DRINKS#QUALITY	drinks	17:23	However, our $14 drinks were were horrible!
positive	FOOD#STYLE_OPTIONS	rolls	36:41	Mizu is home to creative and unique rolls not to found anywhere else.
positive	FOOD#QUALITY	rolls	14:19	Good creative rolls!
negative	RESTAURANT#PRICES	Casa La Femme	46:59	I literally just got back home after visiting Casa La Femme and was so offended by my visit felt it necessary to try and warn other diners who value their money and time.
negative	SERVICE#GENERAL	waiter	29:35	We asked for sides which the waiter than admitted that he forgot to put in that part of our order.
positive	FOOD#STYLE_OPTIONS	portion	35:42	Best Pastrami I ever had and great portion without being ridiculous.
positive	SERVICE#GENERAL	service	47:54	Everything is always cooked to perfection, the service is excellent, the decor cool and understated.
positive	FOOD#QUALITY	chole	34:39	I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.
negative	AMBIENCE#GENERAL	unisex bathroom	65:80	The staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.
negative	FOOD#STYLE_OPTIONS	portions	52:60	The food was lousy - too sweet or too salty and the portions tiny.
negative	SERVICE#GENERAL	staff	4:9	bad staff
positive	RESTAURANT#PRICES	Rice Avenue	212:223	Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!
positive	FOOD#QUALITY	santa fe chopped salad	28:50	Other guests enjoyed pizza, santa fe chopped salad and fish and chips.
positive	SERVICE#GENERAL	waiter	4:10	The waiter was attentive, the food was delicious and the views of the city were great.
positive	RESTAURANT#GENERAL	east village pizza	35:53	i love margherita pizza – i looove east village pizza
negative	SERVICE#GENERAL	waiter	87:93	One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.
positive	SERVICE#GENERAL	waiters	29:36	The food is so cheap and the waiters are nice.
positive	AMBIENCE#GENERAL	fire place	21:31	Cool atmosphere, the fire place in the back really ads to it but needs a bit more heat throughout on a cold night.
positive	FOOD#QUALITY	margherita pizza	22:38	Personally I like the margherita pizza better, but they are all good.
positive	FOOD#PRICES	dish	38:42	Helpful service and average price per dish $10.
negative	SERVICE#GENERAL	staff	76:81	There is no way it justifies the accolades it receives, the attitude of the staff or the wait for a table.
positive	FOOD#QUALITY	oysters	20:27	Service was devine, oysters where a sensual as they come, and the price can't be beat!!!
positive	AMBIENCE#GENERAL	restaurant	80:90	Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.
positive	AMBIENCE#GENERAL	hidden bathrooms	22:38	The place's decor and hidden bathrooms made for a good laugh.
positive	FOOD#QUALITY	shrimp appetizers	17:34	You must try the shrimp appetizers.
positive	FOOD#QUALITY	Taxan	0:5	Taxan delicious!
positive	SERVICE#GENERAL	survice	6:13	Great survice
positive	FOOD#QUALITY	Basil slice	81:92	This is a nice pizza place with good selection of thin crust pizza including the Basil slice.
negative	AMBIENCE#GENERAL	tables	13:19	Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.
positive	FOOD#QUALITY	Indian food	134:145	But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food
negative	FOOD#PRICES	pita bread	141:151	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
